Thorium;natural resource;in ground;kilogram;1128
Titanium ion;soil;unspecified;kilogram;1129
Hexachlorobenzene;air;low population density, long-term;kilogram;1130
Propoxycarbazone-sodium (prop);soil;agricultural;kilogram;1131
Methylamine;water;surface water;kilogram;1132
1-Pentene;water;unspecified;kilogram;1133
Cyanide;water;unspecified;kilogram;1134
Oils, non-fossil;soil;unspecified;kilogram;1135
Cobalt-60;air;unspecified;kilo Becquerel;1136
Tebupirimfos;soil;agricultural;kilogram;1137
Dichloromethane;water;ground-;kilogram;1138
o-Dichlorobenzene;water;ground-, long-term;kilogram;1139
Volume occupied, underground deposit;natural resource;in ground;cubic meter;1140
Acenaphthene;water;surface water;kilogram;1141
Carbon dioxide, to soil or biomass stock;soil;unspecified;kilogram;1142
Chloride;water;ocean;kilogram;1143
Occupation, forest, secondary (non-use);natural resource;land;square meter-year;1144
Silver-110;air;urban air close to ground;kilo Becquerel;1145
Pyraclostrobin;water;ground-;kilogram;1146
Magnesium phosphide;soil;agricultural;kilogram;1147
Dimethyl ether;air;non-urban air or from high stacks;kilogram;1148
Carbon-14;air;low population density, long-term;kilo Becquerel;1149
1,1-Difluoroethane;air;low population density, long-term;kilogram;1150
NMVOC, non-methane volatile organic compounds;air;urban air close to ground;kilogram;1151
Aluminium hydroxide;water;unspecified;kilogram;1152
Glucose;water;unspecified;kilogram;1153
Zirconium;air;unspecified;kilogram;1154
Metolachlor;water;unspecified;kilogram;1155
Sodium chlorate;air;unspecified;kilogram;1156
Isopropanol;water;ground-, long-term;kilogram;1157
Antimony ion;soil;unspecified;kilogram;1158
Thorium-228;water;surface water;kilo Becquerel;1159
Flutriafol;soil;agricultural;kilogram;1160
Boron;natural resource;in ground;kilogram;1161
Ethylamine;air;urban air close to ground;kilogram;1162
Flumioxazin;air;non-urban air or from high stacks;kilogram;1163
Indoxacarb;soil;agricultural;kilogram;1164
Silver I;air;urban air close to ground;kilogram;1165
Chloroacetyl chloride;water;unspecified;kilogram;1166
Fluoranthene;air;unspecified;kilogram;1167
Suspended solids, unspecified;water;ground-, long-term;kilogram;1168
Acrolein;air;low population density, long-term;kilogram;1169
Strontium-90;water;surface water;kilo Becquerel;1170
Dimethyldichlorosilane;water;unspecified;kilogram;1171
Uranium alpha;air;low population density, long-term;kilo Becquerel;1172
Hydrocarbons, aliphatic, unsaturated;air;non-urban air or from high stacks;kilogram;1173
Thorium-230;water;ocean;kilo Becquerel;1174
Uranium-238;water;ground-, long-term;kilo Becquerel;1175
2,2-Dichloro-1,1,1-trifluoroethane;air;low population density, long-term;kilogram;1176
Bromopropane;water;unspecified;kilogram;1177
Perchlorate;water;ground-;kilogram;1178
o-Nitrotoluene;air;low population density, long-term;kilogram;1179
Antimony ion;soil;forestry;kilogram;1180
Antimony-124;air;low population density, long-term;kilo Becquerel;1181
Tribenuron-methyl;air;low population density, long-term;kilogram;1182
Carfentrazone-ethyl;soil;agricultural;kilogram;1183
Gravel;natural resource;in ground;kilogram;1184
Protactinium-234;water;surface water;kilo Becquerel;1185
Quinclorac;soil;agricultural;kilogram;1186
Iodine-135;air;low population density, long-term;kilo Becquerel;1187
Uranium-238;water;unspecified;kilo Becquerel;1188
Hexane;water;ground-, long-term;kilogram;1189
Trimethyl borate;water;ocean;kilogram;1190
Mefenpyr;soil;agricultural;kilogram;1191
Diquat dibromide;soil;agricultural;kilogram;1192
Uranium-238;air;non-urban air or from high stacks;kilo Becquerel;1193
Iron-59;water;unspecified;kilo Becquerel;1194
Neptunium-237;air;unspecified;kilo Becquerel;1195
Sodium perchlorate;air;non-urban air or from high stacks;kilogram;1196
Thiram;air;unspecified;kilogram;1197
Titanium;natural resource;in ground;kilogram;1198
2-Aminopropanol;water;ground-;kilogram;1199
Cyclohexane;air;unspecified;kilogram;1200
Hexane;water;ocean;kilogram;1201
Bensultap;soil;agricultural;kilogram;1202
Pyraclostrobin;water;unspecified;kilogram;1203
Methyl parathion;air;non-urban air or from high stacks;kilogram;1204
1,1,1-Trichloroethane;water;ocean;kilogram;1205
Aluminium III;air;non-urban air or from high stacks;kilogram;1206
Cerium-144;air;unspecified;kilo Becquerel;1207
Germanium;natural resource;in ground;kilogram;1208
t-Butyl amine;water;unspecified;kilogram;1209
Cobalt-60;water;unspecified;kilo Becquerel;1210
1-Pentanol;water;surface water;kilogram;1211
Chloramine;water;ground-;kilogram;1212
Dimethylamine;air;non-urban air or from high stacks;kilogram;1213
Fluoride;soil;unspecified;kilogram;1214
Demeton-S-methylsulfon;soil;agricultural;kilogram;1215
Fluoboric acid;water;unspecified;kilogram;1216
Methyl lactate;air;urban air close to ground;kilogram;1217
Boron;water;ground-, long-term;kilogram;1218
Transformation, from dump site, residual material landfill;natural resource;land;square meter;1219
Fluxapyroxad;soil;forestry;kilogram;1220
Antimony ion;water;ground-;kilogram;1221
Chromium III;air;urban air close to ground;kilogram;1222
Myclobutanil;soil;agricultural;kilogram;1223
Methomyl;water;ground-;kilogram;1224
Cyproconazole;air;unspecified;kilogram;1225
Calcium II;air;unspecified;kilogram;1226
Zinc-65;water;ground-, long-term;kilo Becquerel;1227
Pesticides, unspecified;water;ground-, long-term;kilogram;1228
Radon-222;air;non-urban air or from high stacks;kilo Becquerel;1229
Acetonitrile;air;unspecified;kilogram;1230
Cyclopentane;air;urban air close to ground;kilogram;1231
Pyrifenox;soil;agricultural;kilogram;1232
Tritium;air;urban air close to ground;kilo Becquerel;1233
Uranium alpha;water;ocean;kilo Becquerel;1234
AOX, Adsorbable Organic Halides;water;ground-, long-term;kilogram;1235
Beryllium II;soil;agricultural;kilogram;1236
Ethyl acetate;water;ground-;kilogram;1237
Water;air;urban air close to ground;cubic meter;1238
Thorium-230;air;non-urban air or from high stacks;kilo Becquerel;1239
Bromoxynil;air;non-urban air or from high stacks;kilogram;1240
Paraffins;water;ocean;kilogram;1241
Copper ion;soil;industrial;kilogram;1242
Vermiculite;natural resource;in ground;kilogram;1243
Propylene;water;surface water;kilogram;1244
Chloro-fluoromethane;air;urban air close to ground;kilogram;1245
Palladium II;water;ocean;kilogram;1246
Protactinium;natural resource;in ground;kilogram;1247
Antimony-124;water;unspecified;kilo Becquerel;1248
Chlorinated solvents, unspecified;water;ocean;kilogram;1249
AOX, Adsorbable Organic Halides;water;unspecified;kilogram;1250
Molybdenum-99;water;surface water;kilo Becquerel;1251
Selenium IV;water;unspecified;kilogram;1252
Carbon dioxide, non-fossil;air;unspecified;kilogram;1253
Hydrocarbons, aliphatic, unsaturated;water;ocean;kilogram;1254
Mefentrifluconazole;soil;agricultural;kilogram;1255
Alkylbenzene (c10-c15);soil;forestry;kilogram;1256
Trifloxystrobin;water;ground-;kilogram;1257
Thifensulfuron;soil;agricultural;kilogram;1258
Dimethyl malonate;air;low population density, long-term;kilogram;1259
Dimethyl phthalate;water;ground-, long-term;kilogram;1260
Bifenthrin;air;unspecified;kilogram;1261
Ethylene glycol monoethyl ether;water;surface water;kilogram;1262
Occupation, grassland, natural (non-use);natural resource;land;square meter-year;1263
Krypton;natural resource;in air;kilogram;1264
Xenon-135m;air;non-urban air or from high stacks;kilo Becquerel;1265
Nitrogen dioxide;water;surface water;kilogram;1266
4-Methyl-2-pentanone;water;ocean;kilogram;1267
Noble gases, radioactive, unspecified;air;non-urban air or from high stacks;kilo Becquerel;1268
Diethylamine;water;unspecified;kilogram;1269
Ammonium;water;surface water;kilogram;1270
o-Nitrotoluene;water;unspecified;kilogram;1271
Nitrobenzene;water;surface water;kilogram;1272
Acetonitrile;water;ground-, long-term;kilogram;1273
Cyanamide;soil;agricultural;kilogram;1274
Ethylamine;water;ground-;kilogram;1275
Dichlorofluoromethane;water;ground-;kilogram;1276
1,1-Difluoroethane;air;unspecified;kilogram;1277
Cadmium II;soil;unspecified;kilogram;1278
Aclonifen;soil;agricultural;kilogram;1279
Iodosulfuron-methyl-sodium;soil;agricultural;kilogram;1280
Ethanol;water;unspecified;kilogram;1281
Nitrogen fluoride;air;unspecified;kilogram;1282
Niobium-95;water;ground-, long-term;kilo Becquerel;1283
Magnesium;soil;industrial;kilogram;1284
Pyriproxyfen;soil;agricultural;kilogram;1285
Chloramine;water;ground-, long-term;kilogram;1286
Transformation, to seabed, unspecified;natural resource;land;square meter;1287
Potassium hydroxide;air;urban air close to ground;kilogram;1288
t-Butyl amine;air;unspecified;kilogram;1289
Occupation, traffic area, rail network;natural resource;land;square meter-year;1290
Occupation, permanent crop, non-irrigated, intensive;natural resource;land;square meter-year;1291
Hydrogen fluoride;air;unspecified;kilogram;1292
Sodium hydroxide;air;unspecified;kilogram;1293
Calcium;natural resource;in ground;kilogram;1294
Methyl acrylate;water;ocean;kilogram;1295
Fluorine;air;urban air close to ground;kilogram;1296
Cupric hydroxide;soil;agricultural;kilogram;1297
Chromium III;air;unspecified;kilogram;1298
Propionic acid;water;surface water;kilogram;1299
Hydrocarbons, aliphatic, alkanes, cyclic;air;low population density, long-term;kilogram;1300
Hydrocarbons, aliphatic, unsaturated;water;surface water;kilogram;1301
Fenamiphos;soil;agricultural;kilogram;1302
Diethylene glycol;water;unspecified;kilogram;1303
Dolomite;natural resource;in ground;kilogram;1304
Pyroxasulfone;water;ground-;kilogram;1305
Chloramine;water;surface water;kilogram;1306
Sodium formate;air;unspecified;kilogram;1307
Acenaphthylene;water;ground-;kilogram;1308
Primisulfuron;soil;agricultural;kilogram;1309
Isobutanol;water;unspecified;kilogram;1310
2-Nitrobenzoic acid;air;low population density, long-term;kilogram;1311
Chlorotrifluoromethane;air;unspecified;kilogram;1312
Methane, from soil or biomass stock;air;unspecified;kilogram;1313
Hydrocarbons, unspecified;soil;agricultural;kilogram;1314
Bentazone;water;ground-;kilogram;1315
Boron;soil;forestry;kilogram;1316
Naphthalene;water;surface water;kilogram;1317
Beryllium II;air;unspecified;kilogram;1318
Isopropanol;air;low population density, long-term;kilogram;1319
Cobalt II;soil;agricultural;kilogram;1320
Diflufenzopyr;air;unspecified;kilogram;1321
Hydrocarbons, aliphatic, unsaturated;air;unspecified;kilogram;1322
Ioxynil methyl ester;soil;agricultural;kilogram;1323
Molinate;soil;agricultural;kilogram;1324
Monochloroethane;water;ground-, long-term;kilogram;1325
Dichromate;water;unspecified;kilogram;1326
Occupation, industrial area;natural resource;land;square meter-year;1327
Strontium-90;water;ground-, long-term;kilo Becquerel;1328
Dichloromethane;air;non-urban air or from high stacks;kilogram;1329
Pyraflufen-ethyl;soil;agricultural;kilogram;1330
Disinfectants, unspecified;water;surface water;kilogram;1331
Haloxyfop-ethoxyethyl;air;non-urban air or from high stacks;kilogram;1332
Monochloroethane;air;unspecified;kilogram;1333
1,4-Butanediol;water;ground-, long-term;kilogram;1334
Cobalt;natural resource;in ground;kilogram;1335
Pendimethalin;soil;agricultural;kilogram;1336
Fluopyram;water;surface water;kilogram;1337
Cerium-144;water;ground-, long-term;kilo Becquerel;1338
Iodide;water;ocean;kilogram;1339
Materials for recycling;inventory indicator;output flow;kilogram;1340
Uranium-235;water;ground-;kilo Becquerel;1341
Clopyralid;water;surface water;kilogram;1342
Trifloxystrobin;air;non-urban air or from high stacks;kilogram;1343
Energy, gross calorific value, in biomass, primary forest;natural resource;biotic;megajoule;1344
Teflubenzuron;air;unspecified;kilogram;1345
Chlorodifluoromethane;air;unspecified;kilogram;1346
Lithium I;water;ocean;kilogram;1347
Buprofezin;soil;agricultural;kilogram;1348
Barium-140;air;urban air close to ground;kilo Becquerel;1349
Dimethylamine;air;urban air close to ground;kilogram;1350
Acetone;water;surface water;kilogram;1351
o-Chlorotoluene;water;ground-;kilogram;1352
Transformation, to traffic area, road network;natural resource;land;square meter;1353
t-Butyl amine;air;non-urban air or from high stacks;kilogram;1354
1,4-Butanediol;water;surface water;kilogram;1355
Acetaldehyde;air;urban air close to ground;kilogram;1356
Propionic acid;water;ocean;kilogram;1357
Hexachloroethane;water;unspecified;kilogram;1358
Ethaboxam;soil;agricultural;kilogram;1359
1-Chloro-1,1-difluoroethane;air;low population density, long-term;kilogram;1360
Pronamide;soil;agricultural;kilogram;1361
Hydroxide;water;unspecified;kilogram;1362
Cobalt II;soil;industrial;kilogram;1363
Occupation, annual crop, non-irrigated;natural resource;land;square meter-year;1364
Butyrolactone;air;low population density, long-term;kilogram;1365
Cobalt-60;air;low population density, long-term;kilo Becquerel;1366
Halosulfuron-methyl;soil;agricultural;kilogram;1367
Trifluoroacetic acid;air;urban air close to ground;kilogram;1368
Methyl lactate;air;low population density, long-term;kilogram;1369
Tridemorph;soil;agricultural;kilogram;1370
Vanadium;natural resource;in ground;kilogram;1371
Nitric acid;soil;industrial;kilogram;1372
Acetyl chloride;water;surface water;kilogram;1373
Chlorantraniliprole;water;ground-;kilogram;1374
TOC, Total Organic Carbon;water;ground-, long-term;kilogram;1375
Chloroacetic acid;air;urban air close to ground;kilogram;1376
Radium-228;air;urban air close to ground;kilo Becquerel;1377
Tritium;water;ground-;kilo Becquerel;1378
4-Methyl-2-pentanone;air;low population density, long-term;kilogram;1379
Chlorosulfonic acid;water;ocean;kilogram;1380
Antimony-124;air;urban air close to ground;kilo Becquerel;1381
Nitrate;air;low population density, long-term;kilogram;1382
Water, salt, sole;natural resource;in water;cubic meter;1383
Styrene;water;ocean;kilogram;1384
Thiabendazole;air;unspecified;kilogram;1385
Platinum;air;urban air close to ground;kilogram;1386
Chromium-51;air;unspecified;kilo Becquerel;1387
Sodium chloride;natural resource;in ground;kilogram;1388
3-Methyl-1-butanol;air;low population density, long-term;kilogram;1389
Chloroacetic acid;air;low population density, long-term;kilogram;1390
Heptane;air;non-urban air or from high stacks;kilogram;1391
Nitrite;water;ocean;kilogram;1392
Beta-cyfluthrin;water;ground-;kilogram;1393
Dipropyl amine;water;surface water;kilogram;1394
t-Butyl methyl ether;water;ground-, long-term;kilogram;1395
Dichlorprop-P;soil;agricultural;kilogram;1396
Pentane;water;unspecified;kilogram;1397
Selenium IV;soil;unspecified;kilogram;1398
Acidity, unspecified;water;ground-;kilogram;1399
Transformation, from annual crop, non-irrigated, intensive;natural resource;land;square meter;1400
Tritium;air;non-urban air or from high stacks;kilo Becquerel;1401
Paraquat;water;surface water;kilogram;1402
Indium;natural resource;in ground;kilogram;1403
Carbon dioxide, to soil or biomass stock;soil;agricultural;kilogram;1404
Imidacloprid;air;unspecified;kilogram;1405
Yttrium-90;water;unspecified;kilo Becquerel;1406
Phosphorus;water;ocean;kilogram;1407
Acetone;water;ground-, long-term;kilogram;1408
Fluazifop-P-butyl;water;ground-;kilogram;1409
Dissolved solids;water;ground-, long-term;kilogram;1410
Magnesium;air;low population density, long-term;kilogram;1411
Urea;water;surface water;kilogram;1412
Polonium-210;air;non-urban air or from high stacks;kilo Becquerel;1413
Dibutyl phthalate;water;ground-, long-term;kilogram;1414
Krypton-87;air;urban air close to ground;kilo Becquerel;1415
2,4-Dichlorophenol;air;low population density, long-term;kilogram;1416
Hexane;air;urban air close to ground;kilogram;1417
Lithium carbonate;air;non-urban air or from high stacks;kilogram;1418
Krypton-85;air;unspecified;kilo Becquerel;1419
Dichloromethane;water;unspecified;kilogram;1420
Thiodicarb;water;ground-;kilogram;1421
Fluorine;air;low population density, long-term;kilogram;1422
Acetaldehyde;air;non-urban air or from high stacks;kilogram;1423
Beryllium II;water;unspecified;kilogram;1424
Dysprosium;natural resource;in ground;kilogram;1425
1,1-Difluoroethane;air;non-urban air or from high stacks;kilogram;1426
Beryllium II;soil;unspecified;kilogram;1427
Boron trifluoride;air;urban air close to ground;kilogram;1428
Carbonate;water;ground-, long-term;kilogram;1429
Carfentrazone-ethyl;soil;forestry;kilogram;1430
Quinoclamine;soil;agricultural;kilogram;1431
N-Bromoacetamide;air;urban air close to ground;kilogram;1432
Transformation, to lake, artificial;natural resource;land;square meter;1433
Flumiclorac-pentyl;air;non-urban air or from high stacks;kilogram;1434
Radiation, electromagnetic;air;non-urban air or from high stacks;megajoule;1435
Epichlorohydrin;air;unspecified;kilogram;1436
Potassium-40;air;non-urban air or from high stacks;kilo Becquerel;1437
Zirconium-95;water;ocean;kilo Becquerel;1438
Arsenic ion;soil;agricultural;kilogram;1439
Sodium chlorate;air;urban air close to ground;kilogram;1440
Propanol;water;ground-;kilogram;1441
DOC, Dissolved Organic Carbon;water;ground-, long-term;kilogram;1442
Dichlorofluoromethane;water;ocean;kilogram;1443
Krypton-85;water;ground-;kilo Becquerel;1444
BOD5, Biological Oxygen Demand;water;ocean;kilogram;1445
Tungsten;air;unspecified;kilogram;1446
Hydrocarbons, unspecified;water;unspecified;kilogram;1447
Dinitrogen monoxide;air;low population density, long-term;kilogram;1448
Iodine-133;air;non-urban air or from high stacks;kilo Becquerel;1449
Dithianon;soil;agricultural;kilogram;1450
Radium-228;water;unspecified;kilo Becquerel;1451
Sulfur trioxide;air;low population density, long-term;kilogram;1452
Hexamethyldisilazane;air;urban air close to ground;kilogram;1453
Nitrobenzene;water;unspecified;kilogram;1454
Aluminium III;air;unspecified;kilogram;1455
Ammonia;air;urban air close to ground;kilogram;1456
Ethylene oxide;air;low population density, long-term;kilogram;1457
Fenamidone;soil;agricultural;kilogram;1458
Butene;water;ground-, long-term;kilogram;1459
Transformation, from shrub land, sclerophyllous;natural resource;land;square meter;1460
Thiocyanate;water;unspecified;kilogram;1461
MCPA;soil;agricultural;kilogram;1462
Acetic acid;air;unspecified;kilogram;1463
Olivine;natural resource;in ground;kilogram;1464
Chlorosulfonic acid;air;non-urban air or from high stacks;kilogram;1465
Thiamethoxam;air;non-urban air or from high stacks;kilogram;1466
Antimony-122;water;ocean;kilo Becquerel;1467
Curium alpha;air;unspecified;kilo Becquerel;1468
Manganese-54;water;ground-, long-term;kilo Becquerel;1469
Oils, non-fossil;soil;forestry;kilogram;1470
Manganese;water;unspecified;kilogram;1471
o-Xylene;water;ground-;kilogram;1472
Transformation, from mineral extraction site;natural resource;land;square meter;1473
Curium-242;air;low population density, long-term;kilo Becquerel;1474
Triclopyr;air;non-urban air or from high stacks;kilogram;1475
Trichlorosilane;air;non-urban air or from high stacks;kilogram;1476
Glutaraldehyde;water;surface water;kilogram;1477
Thiamethoxam;water;ground-;kilogram;1478
Chloro-fluoromethane;air;non-urban air or from high stacks;kilogram;1479
Polonium;natural resource;in ground;kilogram;1480
Sulfite;water;ground-, long-term;kilogram;1481
Mesotrione;air;non-urban air or from high stacks;kilogram;1482
Carbonyl sulfide;air;unspecified;kilogram;1483
1,1,1-Trichloroethane;water;ground-, long-term;kilogram;1484
Calcium II;water;surface water;kilogram;1485
Selenium IV;water;ground-;kilogram;1486
Transformation, to heterogeneous, agricultural;natural resource;land;square meter;1487
Propylene;water;unspecified;kilogram;1488
Carnallite;natural resource;in water;kilogram;1489
Arsine;air;unspecified;kilogram;1490
Ametryn;soil;agricultural;kilogram;1491
Ammonium;water;ground-;kilogram;1492
Formaldehyde;air;unspecified;kilogram;1493
Plutonium-alpha;water;ocean;kilo Becquerel;1494
Monoethanolamine;water;unspecified;kilogram;1495
Lithium I;water;ground-;kilogram;1496
Nickel II;soil;unspecified;kilogram;1497
Diethofencarb;soil;agricultural;kilogram;1498
Pirimiphos methyl;soil;agricultural;kilogram;1499
Radioactive species, alpha emitters;water;ground-, long-term;kilo Becquerel;1500
Occupation, construction site;natural resource;land;square meter-year;1501
Thorium-228;air;low population density, long-term;kilo Becquerel;1502
Zinc II;water;ground-;kilogram;1503
1-Chloro-1,1-difluoroethane;air;urban air close to ground;kilogram;1504
Dichlorofluoromethane;air;unspecified;kilogram;1505
Toluene;water;ground-, long-term;kilogram;1506
Mancozeb;water;unspecified;kilogram;1507
Thiophanate-methyl;water;ground-;kilogram;1508
Diethylene glycol;air;unspecified;kilogram;1509
Fluxapyroxad;air;non-urban air or from high stacks;kilogram;1510
Tin;natural resource;in ground;kilogram;1511
Chlorinated solvents, unspecified;water;ground-, long-term;kilogram;1512
Hydrocarbons, aromatic;air;unspecified;kilogram;1513
Lambda-cyhalothrin;soil;agricultural;kilogram;1514
o-Xylene;air;low population density, long-term;kilogram;1515
Imidacloprid;water;ground-;kilogram;1516
Cyanide;water;surface water;kilogram;1517
Hexane;air;unspecified;kilogram;1518
Propiconazole;water;ground-;kilogram;1519
Potassium I;air;low population density, long-term;kilogram;1520
Aldehydes, unspecified;air;low population density, long-term;kilogram;1521
Ethylamine;water;surface water;kilogram;1522
Uranium alpha;water;ground-, long-term;kilo Becquerel;1523
Methylamine;air;urban air close to ground;kilogram;1524
Benzene;water;surface water;kilogram;1525
Ethylene oxide;water;ground-;kilogram;1526
Transformation, to traffic area, rail network;natural resource;land;square meter;1527
Lead-210;water;ocean;kilo Becquerel;1528
Mecoprop-P;soil;agricultural;kilogram;1529
Xenon-137;air;urban air close to ground;kilo Becquerel;1530
Strontium-90;water;unspecified;kilo Becquerel;1531
Rabon;soil;agricultural;kilogram;1532
Terpenes;air;non-urban air or from high stacks;kilogram;1533
Pentane;air;urban air close to ground;kilogram;1534
Methane, from soil or biomass stock;air;urban air close to ground;kilogram;1535
Rotenone;soil;agricultural;kilogram;1536
Strontium;natural resource;in ground;kilogram;1537
EPTC;air;non-urban air or from high stacks;kilogram;1538
Benzoic acid;soil;agricultural;kilogram;1539
Tebuconazole;soil;agricultural;kilogram;1540
Hydrocarbons, aromatic;water;ground-;kilogram;1541
Chlormequat chloride;soil;agricultural;kilogram;1542
Dibutyltin;water;ocean;kilogram;1543
Methylchloride;air;unspecified;kilogram;1544
Hydrogen sulfide;air;urban air close to ground;kilogram;1545
DSMA;soil;agricultural;kilogram;1546
Isobutane;air;urban air close to ground;kilogram;1547
Heat, waste;water;ocean;megajoule;1548
Fenpropidin;soil;agricultural;kilogram;1549
Cumene;air;non-urban air or from high stacks;kilogram;1550
Quinoxyfen;soil;agricultural;kilogram;1551
Sodium I;water;unspecified;kilogram;1552
Monocrotophos;soil;agricultural;kilogram;1553
Vinyl chloride;water;ocean;kilogram;1554
Chlorothalonil;soil;agricultural;kilogram;1555
Bifenthrin;soil;agricultural;kilogram;1556
Bicarbonate;water;ocean;kilogram;1557
Butane;air;non-urban air or from high stacks;kilogram;1558
Thallium I;soil;agricultural;kilogram;1559
Lanthanum-140;air;unspecified;kilo Becquerel;1560
Mercury II;air;urban air close to ground;kilogram;1561
Radium-228;air;non-urban air or from high stacks;kilo Becquerel;1562
2-Methyl-2-butene;water;surface water;kilogram;1563
Propionic acid;air;unspecified;kilogram;1564
Fludioxonil;air;low population density, long-term;kilogram;1565
Iodine-131;water;unspecified;kilo Becquerel;1566
Transformation, from annual crop, flooded crop;natural resource;land;square meter;1567
Butanol;air;low population density, long-term;kilogram;1568
Pethoxamid;soil;agricultural;kilogram;1569
Thorium-234;air;unspecified;kilo Becquerel;1570
Hexachlorobenzene;air;non-urban air or from high stacks;kilogram;1571
NMVOC, non-methane volatile organic compounds;air;low population density, long-term;kilogram;1572
Transformation, to bare area (non-use);natural resource;land;square meter;1573
Thorium-232;water;ground-;kilo Becquerel;1574
Sodium hypochlorite;air;urban air close to ground;kilogram;1575
Caesium-134;water;ground-, long-term;kilo Becquerel;1576
Fluroxypyr;air;non-urban air or from high stacks;kilogram;1577
Lanthanum-140;air;low population density, long-term;kilo Becquerel;1578
Chlorotrifluoromethane;air;urban air close to ground;kilogram;1579
Fosetyl;soil;agricultural;kilogram;1580
Benzo(a)pyrene;air;unspecified;kilogram;1581
Barium II;soil;forestry;kilogram;1582
Sodium I;air;non-urban air or from high stacks;kilogram;1583
Chloroform;air;urban air close to ground;kilogram;1584
Fluosilicic acid;water;ocean;kilogram;1585
Pentane;air;low population density, long-term;kilogram;1586
Thorium-232;air;urban air close to ground;kilo Becquerel;1587
Thiocyanate;water;ground-;kilogram;1588
Pinoxaden;soil;agricultural;kilogram;1589
Oils, unspecified;soil;unspecified;kilogram;1590
Chloropicrin;soil;agricultural;kilogram;1591
Fluometuron;soil;agricultural;kilogram;1592
N-Bromoacetamide;air;non-urban air or from high stacks;kilogram;1593
Topramezone;soil;agricultural;kilogram;1594
Lead II;soil;forestry;kilogram;1595
Benzo(k)fluoranthene;air;unspecified;kilogram;1596
Iron ion;air;low population density, long-term;kilogram;1597
Isoprene;air;low population density, long-term;kilogram;1598
Chlorpyrifos;water;unspecified;kilogram;1599
Transformation, to urban, green area;natural resource;land;square meter;1600
Bromide;water;ground-, long-term;kilogram;1601
Acetamiprid;water;ground-;kilogram;1602
Ethylene dichloride;water;surface water;kilogram;1603
Particulate Matter, < 2.5 um;air;unspecified;kilogram;1604
Iron ion;air;urban air close to ground;kilogram;1605
Vinclozolin;soil;agricultural;kilogram;1606
Sulfur dichloride;water;unspecified;kilogram;1607
Dichloromethane;water;ground-, long-term;kilogram;1608
Nitrogen;soil;industrial;kilogram;1609
Methyl ethyl ketone;air;unspecified;kilogram;1610
Barium-140;water;unspecified;kilo Becquerel;1611
Carboxin;soil;forestry;kilogram;1612
Folpet;soil;agricultural;kilogram;1613
Titanium ion;water;ground-;kilogram;1614
2-Methyl-2-butene;air;low population density, long-term;kilogram;1615
Butene;water;unspecified;kilogram;1616
Hydrocarbons, aliphatic, unsaturated;water;unspecified;kilogram;1617
Spiromesifen;soil;agricultural;kilogram;1618
Acenaphthylene;water;ground-, long-term;kilogram;1619
Particulate Matter, < 2.5 um;air;non-urban air or from high stacks;kilogram;1620
Transformation, to urban, continuously built;natural resource;land;square meter;1621
Carbonate;water;unspecified;kilogram;1622
Cobalt-57;water;surface water;kilo Becquerel;1623
Ethyl benzene;air;urban air close to ground;kilogram;1624
Monochlorobenzene;water;unspecified;kilogram;1625
Zirconium;air;non-urban air or from high stacks;kilogram;1626
Antimony-124;water;ground-;kilo Becquerel;1627
Spiroxamine;soil;agricultural;kilogram;1628
Benzene;water;unspecified;kilogram;1629
Copper ion;soil;forestry;kilogram;1630
Tellurium-123m;water;ground-, long-term;kilo Becquerel;1631
Methane, non-fossil;air;low population density, long-term;kilogram;1632
Flonicamid;soil;agricultural;kilogram;1633
Triazamate;soil;agricultural;kilogram;1634
Difluoromethane;air;urban air close to ground;kilogram;1635
Polychlorinated biphenyls;air;unspecified;kilogram;1636
Sodium-24;water;unspecified;kilo Becquerel;1637
Aniline;water;ground-, long-term;kilogram;1638
Zeta-cypermethrin;air;non-urban air or from high stacks;kilogram;1639
Phosphorus trichloride;air;non-urban air or from high stacks;kilogram;1640
Radium-228;water;ocean;kilo Becquerel;1641
Tributyltin compounds;water;unspecified;kilogram;1642
Uranium alpha;water;ground-;kilo Becquerel;1643
Diisobutyl ketone;water;ocean;kilogram;1644
Thiencarbazone-methyl;soil;agricultural;kilogram;1645
Discarded fish, pelagic, to ocean;water;ocean;kilogram;1646
Propyl amine;water;ocean;kilogram;1647
Silicon;air;non-urban air or from high stacks;kilogram;1648
Formic acid;water;unspecified;kilogram;1649
MSMA;soil;agricultural;kilogram;1650
Occupation, unspecified, natural (non-use);natural resource;land;square meter-year;1651
Acrylonitrile;air;low population density, long-term;kilogram;1652
2-Methyl-2-butene;water;ground-, long-term;kilogram;1653
Diflubenzuron;air;non-urban air or from high stacks;kilogram;1654
Fluoride;water;ground-, long-term;kilogram;1655
Transformation, from traffic area, rail network;natural resource;land;square meter;1656
1,1-Dichloro-1-fluoroethane;air;unspecified;kilogram;1657
Hydrocarbons, aliphatic, alkanes, unspecified;air;unspecified;kilogram;1658
Transformation, from permanent crop;natural resource;land;square meter;1659
Sulfur trioxide;water;unspecified;kilogram;1660
Glutaraldehyde;water;ocean;kilogram;1661
Fenhexamid;soil;agricultural;kilogram;1662
Acetamiprid;air;non-urban air or from high stacks;kilogram;1663
Isoproturon;soil;agricultural;kilogram;1664
Antimony ion;water;ocean;kilogram;1665
Spinosad;soil;agricultural;kilogram;1666
Manganese II;soil;agricultural;kilogram;1667
o-Xylene;air;urban air close to ground;kilogram;1668
